url_length,domain_length,path_length,num_dots,num_hyphens,num_underscores,num_slashes,num_query_marks,num_ampersands,num_equals,has_at_symbol,has_ip_address,uses_https,num_subdomains,has_suspicious_tld,num_digits,num_digits_domain,num_special_chars,has_port,url_entropy,domain_entropy,num_suspicious_keywords,is_shortened,path_double_slash,has_redirect,domain_has_numbers,query_length,num_query_params,has_fragment,url_depth,label
42,17,18,2,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,4.0416,3.5725,0,1,0,0,1,0,0,0,2,0
27,19,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9303,3.4316,0,0,0,0,0,0,0,0,0,0
47,17,23,3,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,4.3253,3.2195,0,0,0,0,0,0,0,0,2,0
56,17,32,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.2474,3.5725,0,0,0,0,0,0,0,0,3,0
24,13,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9702,3.3927,0,0,0,0,0,0,0,0,1,0
29,22,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.7589,3.3176,0,0,0,0,0,0,0,0,0,0
38,19,12,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.2211,3.9321,0,0,0,0,0,0,0,0,1,0
47,17,23,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.1027,3.5725,0,0,0,0,0,0,0,0,2,0
47,28,12,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.8921,3.7804,0,0,0,0,0,0,0,0,1,0
43,17,19,2,0,1,2,0,0,0,0,0,0,1,0,4,0,1,0,4.0804,3.2195,0,0,0,0,0,0,0,0,1,0
24,16,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.5739,3.0778,0,0,0,0,0,0,0,0,0,0
61,17,37,3,0,1,4,0,0,0,0,0,0,1,0,4,0,1,0,4.3176,3.2195,0,0,0,0,0,0,0,0,4,0
50,24,19,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.308,3.7721,0,0,0,0,0,0,0,0,2,0
32,24,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0931,3.7721,0,0,0,0,0,0,0,0,0,0
40,18,15,3,0,0,2,0,0,0,0,0,0,1,0,3,0,1,0,4.2342,3.4613,0,0,0,0,0,0,0,0,2,0
29,21,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.8573,3.5585,0,0,0,0,0,0,0,0,0,0
23,15,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.6425,3.1899,0,0,0,0,0,0,0,0,0,0
29,21,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.8573,3.5585,0,0,0,0,0,0,0,0,0,0
28,21,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9138,3.5226,0,0,0,0,0,0,0,0,0,0
28,20,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9408,3.6842,0,0,0,0,0,0,0,0,0,0
27,20,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.736,3.3842,0,0,0,0,0,0,0,0,0,0
27,20,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9303,3.6464,0,1,0,0,0,0,0,0,0,0
26,18,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.7672,3.4613,0,0,0,0,0,0,0,0,0,0
21,13,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.6178,3.1808,0,1,0,0,0,0,0,0,0,0
33,18,8,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.7984,3.4194,0,0,0,0,0,0,0,0,1,0
26,19,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8731,3.5766,0,0,0,0,0,0,0,0,0,0
22,15,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6635,3.3232,0,1,0,0,0,0,0,0,0,0
24,16,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.7406,3.3278,0,0,0,0,0,0,0,0,0,0
36,17,12,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0515,3.3372,0,0,0,0,0,0,0,0,1,0
30,13,10,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.6062,3.027,0,0,0,0,0,0,0,0,1,0
55,24,24,3,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.9899,3.2925,0,0,0,0,0,0,0,0,2,0
29,22,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0733,3.914,0,0,0,0,0,0,0,0,0,0
37,22,8,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.0539,3.8231,0,0,0,0,0,0,0,0,1,0
48,17,24,3,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,4.1811,3.2195,0,0,0,0,0,0,0,0,2,0
30,23,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9647,3.6753,0,0,0,0,0,0,0,0,0,0
54,18,29,3,0,2,2,0,0,0,0,0,0,1,0,0,0,2,0,4.1201,3.4613,0,0,0,0,0,0,0,0,2,0
49,19,23,4,1,0,2,0,0,0,0,0,0,2,0,1,0,1,0,4.3694,3.6421,0,0,0,0,0,0,0,0,2,0
55,17,31,3,0,0,4,0,0,0,0,0,0,1,0,4,0,0,0,4.252,3.2195,0,0,0,0,0,0,0,0,4,0
40,23,10,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9464,3.5555,0,0,0,0,0,0,0,0,1,0
44,17,20,2,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,4.229,3.5725,0,0,0,0,0,0,0,0,2,0
39,18,14,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.1378,3.5724,0,0,0,0,0,0,0,0,1,0
46,17,22,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.0401,3.2195,0,0,0,0,0,0,0,0,2,0
49,17,25,3,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,4.2395,3.5725,0,0,0,0,0,0,0,0,3,0
58,17,34,3,0,0,4,0,0,0,0,0,0,1,0,4,0,0,0,4.301,3.2195,0,0,0,0,0,0,0,0,4,0
46,18,21,3,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,3.9717,3.4613,0,0,0,0,0,0,0,0,2,0
26,18,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.6612,3.1972,0,0,0,0,0,0,0,0,0,0
42,17,18,2,0,3,2,0,0,0,0,0,0,1,0,0,0,3,0,4.0736,3.2195,0,0,0,0,0,0,0,0,1,0
36,18,11,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.0305,3.3083,0,0,0,0,0,0,0,0,1,0
52,23,22,3,0,2,2,0,0,0,0,0,0,1,0,0,0,2,0,3.989,3.7951,0,0,0,0,0,0,0,0,2,0
35,18,10,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.9217,3.5724,0,0,0,0,0,0,0,0,1,0
46,17,22,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.1913,3.2195,0,0,0,0,0,0,0,0,2,0
42,17,18,2,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,4.1548,3.5725,0,0,0,0,0,0,0,0,2,0
23,16,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9362,3.5778,0,0,0,0,0,0,0,0,0,0
38,17,14,2,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,4.1261,3.5725,0,0,0,0,0,0,0,0,2,0
24,13,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9702,3.3927,0,0,0,0,0,0,0,0,1,0
21,13,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.6897,3.0851,0,0,0,0,0,0,0,0,0,0
39,17,15,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.1311,3.2195,0,0,0,0,0,0,0,0,1,0
43,16,20,2,0,0,1,0,0,0,0,0,0,1,0,3,3,0,0,4.2488,3.625,0,0,0,0,1,0,0,0,1,0
24,16,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.7721,3.3278,0,0,0,0,0,0,0,0,0,0
28,21,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8424,3.5226,0,0,0,0,0,0,0,0,0,0
36,19,10,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0651,3.4316,0,0,0,0,0,0,0,0,1,0
45,17,21,3,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,4.111,3.2195,1,0,0,0,0,0,0,0,2,0
23,15,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.5555,2.8729,0,0,0,0,0,0,0,0,0,0
48,17,24,2,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,4.3321,3.5725,0,0,0,0,0,0,0,0,2,0
35,13,15,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.0144,3.0851,0,0,0,0,0,0,0,0,1,0
30,22,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0314,3.6635,0,0,0,0,0,0,0,0,0,0
51,17,27,3,0,4,2,0,0,0,0,0,0,1,0,1,0,4,0,4.2168,3.2195,0,0,0,0,0,0,0,0,2,0
43,25,11,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.1558,3.7835,0,0,0,0,0,0,0,0,1,0
35,27,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9217,3.5138,0,0,0,0,0,0,0,0,0,0
25,17,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.3991,3.1751,0,0,0,0,0,0,0,0,0,0
42,13,22,3,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,4.2072,3.0851,0,0,0,0,0,0,0,0,2,0
49,16,26,4,0,0,3,0,0,0,0,0,0,2,0,2,0,0,0,4.1559,3.2028,0,0,0,0,0,0,0,0,3,0
35,18,10,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.9433,3.4613,0,0,0,0,0,0,0,0,1,0
37,17,13,2,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,3.8207,3.2195,0,0,0,0,0,0,0,0,1,0
27,19,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.8562,3.3264,0,0,0,0,0,0,0,0,0,0
28,20,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9677,3.7219,0,0,0,0,0,0,0,0,0,0
24,16,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.7406,3.2806,0,0,0,0,0,0,0,0,0,0
51,17,27,3,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,4.3588,3.5725,0,0,0,0,0,0,0,0,3,0
58,16,35,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.2353,3.375,0,0,0,0,0,0,0,0,2,0
55,20,28,3,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,4.2378,3.7842,0,0,0,0,0,0,0,0,3,0
56,20,29,3,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,4.2099,3.7842,0,0,0,0,0,0,0,0,3,0
37,29,1,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9723,3.7194,0,0,0,0,0,0,0,0,0,0
28,20,1,2,0,0,1,0,0,0,0,0,0,1,0,5,5,0,0,3.9408,3.5842,0,0,0,0,1,0,0,0,0,0
24,16,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.5425,3.2028,0,1,0,0,0,0,0,0,0,0
46,16,23,2,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,4.1776,3.375,0,0,0,0,0,0,0,0,5,0
34,26,1,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0209,3.7962,0,0,0,0,0,0,0,0,0,0
43,18,18,3,0,0,2,0,0,0,0,0,0,1,0,4,4,0,1,4.2626,3.3083,0,0,0,0,0,0,0,0,2,0
31,11,13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8976,2.914,0,0,0,0,0,0,0,0,1,0
95,16,72,2,0,5,5,0,0,0,0,0,0,1,0,12,0,5,0,4.586,3.375,0,0,0,0,0,0,0,0,4,0
31,23,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.889,3.5555,0,0,0,0,0,0,0,0,0,0
32,24,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0306,3.6887,0,0,0,0,0,0,0,0,0,0
43,16,20,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.0651,3.3278,0,0,0,0,0,0,0,0,2,0
34,26,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.656,3.3002,0,0,0,0,0,0,0,0,0,0
46,17,22,2,0,0,4,0,0,0,0,0,0,1,0,4,0,0,0,4.0587,3.2195,0,0,0,0,0,0,0,0,3,0
38,21,10,3,0,0,1,0,0,0,0,0,0,1,0,2,2,0,0,4.3065,3.6538,0,0,0,0,0,0,0,0,1,0
92,16,69,2,0,4,8,0,0,0,0,0,0,1,0,0,0,4,0,3.9973,3.375,0,0,1,0,0,0,0,0,5,0
34,11,16,2,0,0,3,0,0,0,0,0,0,1,0,7,0,0,0,4.2166,3.0958,0,0,0,0,0,0,0,0,2,0
29,21,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1163,3.7849,0,0,0,0,0,0,0,0,0,0
25,17,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9435,3.5725,0,0,0,0,0,0,0,0,0,0
25,17,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.8333,3.2928,0,0,0,0,0,0,0,0,0,0
48,19,22,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.9728,3.7216,0,0,0,0,0,0,0,0,3,0
34,11,16,2,0,0,3,0,0,0,0,0,0,1,0,7,0,0,0,4.2754,3.0958,0,0,0,0,0,0,0,0,2,0
33,11,15,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4.0438,2.914,0,0,0,0,0,0,0,0,1,0
59,11,41,5,0,0,4,0,0,0,0,0,0,1,0,4,0,0,0,4.2854,2.5503,0,0,0,0,0,0,0,0,4,0
61,11,43,6,0,0,4,0,0,0,0,0,0,1,0,6,0,0,0,4.26,2.5503,0,0,0,0,0,0,0,0,4,0
60,11,42,5,0,0,4,0,0,0,0,0,0,1,0,4,0,0,0,4.2859,2.5503,0,0,0,0,0,0,0,0,4,0
34,11,16,2,0,0,3,0,0,0,0,0,0,1,0,7,0,0,0,4.1944,3.0958,0,0,0,0,0,0,0,0,2,0
50,20,23,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.9664,3.4464,0,0,0,0,0,0,0,0,2,0
29,14,8,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.8144,3.182,0,0,0,0,0,0,0,0,1,0
53,16,30,2,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,4.3633,3.75,0,0,0,0,0,0,0,0,5,0
33,11,15,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0815,2.914,0,0,0,0,0,0,0,0,1,0
62,21,34,4,0,0,5,0,0,0,0,0,0,2,0,6,0,0,0,4.4737,3.2961,0,0,0,0,0,0,0,0,5,0
60,11,42,5,0,0,4,0,0,0,0,0,0,1,0,7,0,0,0,4.3696,2.5503,0,0,0,0,0,0,0,0,4,0
63,11,45,5,0,0,4,0,0,0,0,0,0,1,0,7,0,0,0,4.483,2.5503,0,0,0,0,0,0,0,0,4,0
78,34,37,4,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,4.3323,3.797,0,0,0,0,0,0,0,0,5,0
62,17,38,3,0,0,4,0,0,0,0,0,0,1,0,4,0,0,0,4.3341,3.2195,0,0,0,0,0,0,0,0,4,0
34,11,16,2,0,0,3,0,0,0,0,0,0,1,0,7,0,0,0,4.2754,3.0958,0,0,0,0,0,0,0,0,2,0
50,20,23,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.9664,3.4464,0,0,0,0,0,0,0,0,2,0
21,13,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.749,3.5466,0,0,0,0,0,0,0,0,0,0
48,26,15,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0957,3.6714,0,0,0,0,0,0,0,0,1,0
52,13,32,3,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,4.3535,3.027,0,0,0,0,0,0,0,0,2,0
55,17,31,3,0,1,4,0,0,0,0,0,0,1,0,6,0,1,0,4.1638,2.8222,0,0,0,0,0,0,0,0,4,0
52,18,27,3,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,4.0589,3.4613,0,0,0,0,0,0,0,0,2,0
51,20,24,3,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,4.0528,3.4464,0,0,0,0,0,0,0,0,2,0
34,11,16,2,0,0,3,0,0,0,0,0,0,1,0,7,0,0,0,4.2166,3.0958,0,0,0,0,0,0,0,0,2,0
27,19,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.838,3.5111,0,1,0,0,0,0,0,0,0,0
61,12,42,3,0,2,3,0,0,0,0,0,0,1,0,2,0,2,0,4.1252,2.6887,0,0,0,0,0,0,0,0,3,0
52,14,31,3,0,1,2,0,0,0,0,0,0,1,0,2,0,1,0,4.3756,2.8963,0,0,0,0,0,0,0,0,2,0
33,14,12,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9832,3.0391,0,0,0,0,0,0,0,0,1,0
41,16,18,3,0,1,2,0,0,0,0,0,0,1,0,4,0,1,0,4.1316,3.0306,0,0,0,0,0,0,0,0,2,0
44,16,21,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.8018,3.0306,0,0,0,0,0,0,0,0,2,0
40,17,16,3,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,4.0373,3.2928,0,0,0,0,0,0,0,0,2,0
44,17,20,3,0,0,2,0,0,0,0,0,0,1,0,10,0,0,0,4.1724,3.2928,0,0,0,0,0,0,0,0,2,0
77,23,47,3,0,1,4,0,0,0,0,0,0,1,0,9,0,1,0,4.5229,3.7623,0,0,0,0,0,0,0,0,4,0
37,18,12,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1008,3.6144,0,0,0,0,0,0,0,0,1,0
36,19,10,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9749,3.5111,0,1,0,0,0,0,0,0,1,0
41,13,21,3,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,4.3267,3.027,0,0,0,0,0,0,0,0,2,0
31,13,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8489,3.2389,0,0,0,0,0,0,0,0,1,0
51,17,27,3,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,4.1852,3.3372,0,0,0,0,0,0,0,0,3,0
40,17,16,3,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,4.0373,3.2928,0,0,0,0,0,0,0,0,2,0
39,19,13,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,4.0511,3.5111,0,1,0,0,0,0,0,0,1,0
67,16,44,4,0,3,2,0,0,0,0,0,0,1,0,5,0,4,0,4.6513,3.2028,0,0,0,0,0,0,0,0,2,0
51,13,31,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,4.1619,3.2389,0,0,0,0,0,0,0,0,3,0
30,22,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9899,3.6069,0,0,0,0,0,0,0,0,0,0
41,17,17,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.0828,3.3372,0,0,0,0,0,0,0,0,2,0
49,18,24,3,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,4.2516,3.128,0,0,0,0,0,0,0,0,1,0
46,18,21,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.0672,2.7947,0,0,0,0,0,0,0,0,3,0
46,15,24,3,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,4.2326,3.3232,0,0,0,0,0,0,0,0,2,0
34,11,16,2,0,0,3,0,0,0,0,0,0,1,0,7,0,0,0,4.2754,3.0958,0,0,0,0,0,0,0,0,2,0
50,20,23,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.9664,3.4464,0,0,0,0,0,0,0,0,2,0
43,20,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0771,3.6219,0,0,0,0,0,0,0,0,1,0
34,11,16,2,0,0,3,0,0,0,0,0,0,1,0,7,0,0,0,4.1356,3.0958,0,0,0,0,0,0,0,0,2,0
58,17,34,3,0,0,4,0,0,0,0,0,0,1,0,4,0,0,0,4.3225,3.2195,0,0,0,0,0,0,0,0,4,0
46,17,22,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.1022,3.5725,0,0,0,0,0,0,0,0,3,0
56,17,32,2,0,0,5,0,0,0,0,0,0,1,0,4,0,0,0,4.157,3.2195,0,0,0,0,0,0,0,0,4,0
53,17,29,3,0,1,2,0,0,0,0,0,0,1,0,4,0,1,0,4.3006,3.2195,0,0,0,0,0,0,0,0,2,0
30,22,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9647,3.4817,0,0,0,0,0,0,0,0,0,0
62,17,38,3,0,0,4,0,0,0,0,0,0,1,0,4,0,0,0,4.3059,3.2195,0,0,0,0,0,0,0,0,4,0
35,28,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.05,3.8424,0,0,0,0,0,0,0,0,0,0
36,22,7,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1206,3.6635,0,0,0,0,0,0,0,0,1,0
28,20,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.8693,3.4464,0,0,0,0,0,0,0,0,0,0
34,11,16,2,0,0,3,0,0,0,0,0,0,1,0,7,0,0,0,3.9928,3.0958,0,0,0,0,0,0,0,0,2,0
48,23,18,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1969,3.5884,0,0,0,0,0,0,0,0,1,0
34,11,16,2,0,0,3,0,0,0,0,0,0,1,0,7,0,0,0,4.1944,3.0958,0,0,0,0,0,0,0,0,2,0
23,15,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8492,3.6402,0,0,0,0,0,0,0,0,0,0
34,11,16,2,0,0,3,0,0,0,0,0,0,1,0,7,0,0,0,4.2166,3.0958,0,0,0,0,0,0,0,0,2,0
27,19,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0043,3.6819,0,0,0,0,0,0,0,0,0,0
27,19,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1064,3.6819,0,0,0,0,0,0,0,0,0,0
34,11,16,2,0,0,3,0,0,0,0,0,0,1,0,7,0,0,0,4.2166,3.0958,0,0,0,0,0,0,0,0,2,0
34,11,16,2,0,0,3,0,0,0,0,0,0,1,0,7,0,0,0,4.1356,3.0958,0,0,0,0,0,0,0,0,2,0
41,14,20,3,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.162,2.9502,0,0,0,0,0,0,0,0,2,0
44,16,21,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3.8891,2.9528,0,0,0,0,0,0,0,0,3,0
56,25,24,2,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,4.1038,3.8937,0,0,0,0,0,0,0,0,1,0
57,17,33,3,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,4.3239,3.5725,0,0,0,0,0,0,0,0,3,0
34,11,16,2,0,0,3,0,0,0,0,0,0,1,0,7,0,0,0,4.2166,3.0958,0,0,0,0,0,0,0,0,2,0
48,16,25,4,1,0,3,0,0,0,0,0,0,1,0,7,0,0,0,4.3874,3.3278,0,0,0,0,0,0,0,0,3,0
45,16,22,4,1,0,3,0,0,0,0,0,0,1,0,7,0,0,0,4.2757,3.3278,0,0,0,0,0,0,0,0,3,0
52,23,22,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.2884,3.7623,0,0,0,0,0,0,0,0,1,0
53,13,33,2,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,4.1705,3.2389,0,0,0,0,0,0,0,0,3,0
77,12,58,3,0,1,8,0,0,0,0,0,0,1,0,14,0,1,0,4.6239,2.8554,0,0,0,0,0,0,0,0,8,0
50,20,23,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.9664,3.4464,0,0,0,0,0,0,0,0,2,0
26,18,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.8151,3.5305,0,1,0,0,0,0,0,0,0,0
61,20,34,3,1,0,2,0,0,0,0,0,0,1,0,9,0,0,0,4.412,3.5464,0,0,0,0,0,0,0,0,2,0
44,17,20,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.0272,3.0286,0,0,0,0,0,0,0,0,2,0
43,14,22,3,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,4.1002,2.8963,0,0,0,0,0,0,0,0,2,0
50,20,23,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.9664,3.4464,0,0,0,0,0,0,0,0,2,0
21,13,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6897,3.2389,0,0,0,0,0,0,0,0,0,0
27,19,1,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4.0043,3.6421,0,0,0,0,0,0,0,0,0,0
31,23,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0826,3.8492,0,0,0,0,0,0,0,0,0,0
23,15,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.6425,3.1899,0,0,0,0,0,0,0,0,0,0
23,15,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.8492,3.3232,0,0,0,0,0,0,0,0,0,0
23,15,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.6425,3.1899,0,0,0,0,0,0,0,0,0,0
28,20,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9408,3.4464,0,0,0,0,0,0,0,0,0,0
24,16,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.6054,2.9528,0,0,0,0,0,0,0,0,0,0
38,30,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.1357,3.9232,0,0,0,0,0,0,0,0,0,0
35,27,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0144,3.736,0,0,0,0,0,0,0,0,0,0
30,23,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8817,3.5342,0,0,0,0,0,0,0,0,0,0
26,19,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.1329,3.6819,0,0,0,0,0,0,0,0,0,0
42,19,16,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0377,3.1814,0,0,0,0,0,0,0,0,1,0
27,20,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.7821,3.4464,0,0,0,0,0,0,0,0,0,0
27,20,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9862,3.4842,0,0,0,0,0,0,0,0,0,0
21,14,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8802,3.3249,0,0,0,0,0,0,0,0,0,0
32,25,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.1556,3.9133,0,0,0,0,0,0,0,0,0,0
